"","year","title","clean_test","binary","genre","imdb_rating","metascore","country","rated","budget_2013","clean_genre","clean_country"
"645",2007,"Resident Evil: Extinction","ok","PASS","Action, Horror, Sci-Fi",6.3,41,"France, Australia, Germany, UK, USA","R",50559457,"Action","France"
"646",2007,"Rush Hour 3","notalk","FAIL",NA,NA,NA,NA,NA,202237827,NA,NA
"647",2007,"Shooter","notalk","FAIL","Action, Crime, Drama",7.2,53,"USA","R",67412609,"Action","USA"
"648",2007,"Shrek the Third","ok","PASS","Animation, Adventure, Comedy",6,58,"USA","PG",179766957,"Animation","USA"
"649",2007,"St. Trinian&#39;s","ok","PASS",NA,NA,NA,NA,NA,12808396,NA,NA
"650",2007,"Stardust","ok","PASS","Adventure, Family, Fantasy",7.8,66,"UK, USA, Iceland","PG-13",78648044,"Adventure","UK"
"651",2007,"Sunshine","notalk","FAIL","Adventure, Sci-Fi, Thriller",7.3,64,"UK, USA","R",44941739,"Adventure","UK"
"652",2007,"Superbad","notalk","FAIL","Comedy",7.7,76,"USA","R",19662011,"Comedy","USA"
"653",2007,"Sydney White","ok","PASS","Comedy, Romance",6.3,45,"USA","PG-13",18538467,"Comedy","USA"
"654",2007,"The Bucket List","notalk","FAIL","Adventure, Comedy, Drama",7.4,42,"USA","PG-13",50559457,"Adventure","USA"
"655",2007,"The Golden Compass","ok","PASS","Adventure, Family, Fantasy",6.1,51,"USA, UK","PG-13",230326414,"Adventure","USA"
"656",2007,"The Kite Runner","nowomen","FAIL","Drama",7.6,61,"USA, China","PG-13",22470870,"Drama","USA"
"657",2007,"The Man from Earth","notalk","FAIL","Drama, Sci-Fi",8,NA,"USA","N/A",224709,"Drama","USA"
"658",2007,"The Messengers","ok","PASS","Drama, Horror, Thriller",5.4,34,"USA","PG-13",17976696,"Drama","USA"
"659",2007,"The Mist","ok","PASS","Horror, Sci-Fi, Thriller",7.2,58,"USA","R",14606065,"Horror","USA"
"660",2007,"The Number 23","notalk","FAIL","Mystery, Thriller",6.4,NA,"USA, Germany","R",35953391,"Mystery","USA"
"661",2007,"The Savages","ok","PASS","Comedy, Drama",7.2,85,"USA","R",10111891,"Comedy","USA"
"662",2007,"The Signal","men","FAIL","Horror, Sci-Fi, Thriller",6.1,63,"USA","R",56177,"Horror","USA"
"663",2007,"The Simpsons Movie","ok","PASS","Animation, Adventure, Comedy",7.4,80,"USA","PG-13",81456903,"Animation","USA"
"664",2007,"There Will Be Blood","nowomen","FAIL","Drama",8.1,92,"USA","R",28088587,"Drama","USA"
"665",2007,"TMNT","notalk","FAIL","Animation, Action, Adventure",6.4,41,"Hong Kong, USA","PG",39324022,"Animation","Hong"
"666",2007,"Transformers","notalk","FAIL","Action, Adventure, Sci-Fi",7.2,61,"USA","PG-13",169655066,"Action","USA"
"667",2007,"Tropa de Elite","ok","PASS",NA,NA,NA,NA,NA,7345604,NA,NA
"668",2007,"Waitress","ok","PASS","Comedy, Drama, Romance",7.1,75,"USA","PG-13",1685315,"Comedy","USA"
"669",2007,"We Own the Night","nowomen","FAIL","Crime, Drama, Thriller",6.9,59,"USA","R",31459218,"Crime","USA"
"670",2007,"White Noise 2: The Light","notalk","FAIL","Drama, Horror, Thriller",5.8,NA,"USA, Canada","PG-13",11235435,"Drama","USA"
"671",2006,"300","nowomen","FAIL","Action, Fantasy, History",7.8,51,"USA","R",69347781,"Action","USA"
"672",2006,"A Scanner Darkly","notalk","FAIL","Animation, Drama, Sci-Fi",7.1,73,"USA","R",23115927,"Animation","USA"
"673",2006,"Akeelah and the Bee","ok","PASS","Drama",7.5,72,"USA","PG",9246371,"Drama","USA"
"674",2006,"Aquamarine","ok","PASS","Comedy, Family, Fantasy",5.2,51,"USA, Australia","PG",13869556,"Comedy","USA"
"675",2006,"Bandidas","ok","PASS","Action, Comedy, Crime",5.7,NA,"France, Mexico, USA","PG-13",40452872,"Action","France"
"676",2006,"Black Christmas","ok","PASS","Horror, Thriller",4.5,22,"USA, Canada","R",10402167,"Horror","USA"
"677",2006,"Blood Diamond","notalk","FAIL","Adventure, Drama, Thriller",8,64,"USA, Germany","R",115579635,"Adventure","USA"
"678",2006,"Bon Cop, Bad Cop","notalk","FAIL",NA,NA,NA,NA,NA,9246371,NA,NA
"679",2006,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","notalk","FAIL","Comedy",7.3,89,"USA","R",20804334,"Comedy","USA"
"680",2006,"Bug","ok","PASS","Drama, Horror, Thriller",6,62,"USA, Germany","R",4623185,"Drama","USA"
"681",2006,"Cars","notalk","FAIL","Animation, Adventure, Comedy",7.3,73,"USA","G",80905744,"Animation","USA"
"682",2006,"Casino Royale","notalk","FAIL","Action, Crime, Thriller",8,81,"UK, Czech Republic, USA, Germany, Bahamas","PG-13",117891227,"Action","UK"
"683",2006,"Children of Men","ok","PASS","Drama, Sci-Fi, Thriller",7.9,84,"USA, UK","R",87840522,"Drama","USA"
"684",2006,"Crank","nowomen","FAIL","Action, Crime, Thriller",7,57,"USA","R",13869556,"Action","USA"
"685",2006,"Das Leben Der Anderen","nowomen","FAIL",NA,NA,NA,NA,NA,2311593,NA,NA
"686",2006,"DOA: Dead or Alive","ok","PASS","Action, Adventure",4.8,38,"USA, Germany, UK","PG-13",34673890,"Action","USA"
"687",2006,"El laberinto del fauno (Pan's Labyrinth)","ok","PASS",NA,NA,NA,NA,NA,18492742,NA,NA
"688",2006,"Eragon","notalk","FAIL","Action, Adventure, Family",5.1,38,"USA, UK, Hungary","PG",115579635,"Action","USA"
"689",2006,"Fido","men","FAIL","Comedy, Drama, Horror",6.8,70,"Canada","R",9246371,"Comedy","Canada"
"690",2006,"Final Destination 3","ok","PASS","Horror, Thriller",5.8,41,"Germany, USA, Canada","R",28894909,"Horror","Germany"
"691",2006,"Flushed Away","nowomen","FAIL","Animation, Adventure, Comedy",6.7,74,"UK, USA","PG",172213656,"Animation","UK"
"692",2006,"For Your Consideration","ok","PASS","Comedy",6.3,68,"USA","PG-13",13869556,"Comedy","USA"
"693",2006,"Friends with Money","ok","PASS","Comedy, Drama, Romance",5.9,68,"USA","R",7512676,"Comedy","USA"
"694",2006,"Ice Age: The Meltdown","notalk","FAIL","Animation, Action, Adventure",6.9,58,"USA","PG",86684726,"Animation","USA"
"695",2006,"Idlewild","ok","PASS","Crime, Drama, Musical",6.2,55,"USA","R",17336945,"Crime","USA"
"696",2006,"Jackass Number Two","notalk","FAIL","Documentary, Action, Comedy",7.2,66,"USA","R",12713760,"Documentary","USA"
"697",2006,"Lady in the Water","men","FAIL","Fantasy, Mystery, Thriller",5.7,36,"USA","PG-13",86684726,"Fantasy","USA"
"698",2006,"Last Holiday","ok","PASS","Adventure, Comedy, Drama",6.3,52,"USA","PG-13",52010836,"Adventure","USA"
"699",2006,"Letters from Iwo Jima","notalk","FAIL","Drama, History, War",8,89,"USA","R",15025353,"Drama","USA"
"700",2006,"Little Children","ok","PASS","Drama",7.6,75,"USA","R",16181149,"Drama","USA"
"701",2006,"Little Miss Sunshine","ok","PASS","Adventure, Comedy, Drama",7.9,80,"USA","R",9246371,"Adventure","USA"
"702",2006,"London To Brighton","ok","PASS",NA,NA,NA,NA,NA,953532,NA,NA
"703",2006,"Lucky Number Slevin","notalk","FAIL","Crime, Drama, Mystery",7.8,53,"Germany, USA","R",31206501,"Crime","Germany"
"704",2006,"Man of the Year","notalk","FAIL","Comedy, Drama, Romance",6.1,39,"USA","PG-13",23115927,"Comedy","USA"
"705",2006,"Marie Antoinette","ok","PASS","Biography, Drama, History",6.4,65,"USA, France, Japan","PG-13",46231854,"Biography","USA"
"706",2006,"Miss Potter","ok","PASS","Biography, Drama",7,57,"UK, USA, Isle Of Man","PG",34673890,"Biography","UK"
"707",2006,"Monster House","ok","PASS","Animation, Comedy, Family",6.7,68,"USA","PG",86684726,"Animation","USA"
"708",2006,"Nacho Libre","nowomen","FAIL","Comedy, Family, Sport",5.7,52,"Germany, USA","PG",36985483,"Comedy","Germany"
"709",2006,"Night at the Museum","ok","PASS","Action, Adventure, Comedy",6.3,48,"USA, UK","PG",127137598,"Action","USA"
"710",2006,"Notes on a Scandal","ok","PASS","Drama, Thriller",7.5,73,"UK","R",31784400,"Drama","UK"
"711",2006,"Once","men","FAIL","Drama, Music, Romance",8,88,"Ireland","R",173369,"Drama","Ireland"
"712",2006,"Open Season","notalk","FAIL","Animation, Adventure, Comedy",6.2,49,"USA","PG",98242689,"Animation","USA"
"713",2006,"Perfume: The Story of a Murderer","ok","PASS","Crime, Drama, Fantasy",7.5,56,"Germany, France, Spain, USA","R",73624227,"Crime","Germany"
"714",2006,"Pirates of the Caribbean: Dead Man&#39;s Chest","men","FAIL",NA,NA,NA,NA,NA,260054178,NA,NA
"715",2006,"Poseidon","men","FAIL","Action, Adventure, Drama",5.6,50,"USA","PG-13",184927415,"Action","USA"
"716",2006,"Quinceanera","ok","PASS",NA,NA,NA,NA,NA,462319,NA,NA
"717",2006,"Rang De Basanti","ok","PASS","Drama, History",8.6,NA,"India","Not Rated",6125721,"Drama","India"
"718",2006,"Running with Scissors","ok","PASS","Comedy, Drama",6.2,52,"USA","R",13869556,"Comedy","USA"
"719",2006,"She&#39;s the Man","men","FAIL",NA,NA,NA,NA,NA,28894909,NA,NA
"720",2006,"Shortbus","ok","PASS","Comedy, Drama, Romance",6.6,64,"USA","Unrated",2311593,"Comedy","USA"
"721",2006,"Silent Hill","ok","PASS","Horror, Mystery",6.6,30,"Canada, France, Japan, USA","R",57789817,"Horror","Canada"
"722",2006,"Slither","ok","PASS","Comedy, Horror, Sci-Fi",6.5,69,"Canada, USA","R",17625894,"Comedy","Canada"
"723",2006,"Snakes on a Plane","ok","PASS","Action, Thriller",5.7,58,"Germany, USA, Canada","R",38141279,"Action","Germany"
"724",2006,"Southland Tales","ok","PASS","Comedy, Drama, Sci-Fi",5.5,44,"France, Germany, USA","R",19648538,"Comedy","France"
"725",2006,"Stick It","ok","PASS","Comedy, Drama, Sport",6.3,53,"Germany, USA","PG-13",23115927,"Comedy","Germany"
"726",2006,"Stranger Than Fiction","ok","PASS","Comedy, Drama, Fantasy",7.7,67,"USA","PG-13",34673890,"Comedy","USA"
"727",2006,"Superman Returns","notalk","FAIL","Action, Adventure, Fantasy",6.2,72,"USA","PG-13",268144752,"Action","USA"
"728",2006,"Take the Lead","ok","PASS","Drama, Music",6.6,55,"USA","PG-13",34673890,"Drama","USA"
"729",2006,"The Ant Bully","men","FAIL","Animation, Adventure, Comedy",5.9,59,"USA","PG",52010836,"Animation","USA"
"730",2006,"The Break Up","notalk","FAIL",NA,NA,NA,NA,NA,60101410,NA,NA
"731",2006,"The Da Vinci Code","notalk","FAIL","Mystery, Thriller",6.5,46,"USA, Malta, France, UK","PG-13",144474543,"Mystery","USA"
"732",2006,"The Dead Girl","ok","PASS","Drama, Mystery, Thriller",6.8,65,"USA","R",3814128,"Drama","USA"
"733",2006,"The Departed","notalk","FAIL","Crime, Drama, Thriller",8.5,86,"USA, Hong Kong","R",104021671,"Crime","USA"
"734",2006,"The Devil Wears Prada","ok","PASS","Comedy, Drama, Romance",6.8,62,"USA","PG-13",40452872,"Comedy","USA"
"735",2006,"The Grudge 2","ok","PASS","Horror, Thriller",4.9,33,"USA, Japan","PG-13",23115927,"Horror","USA"
"736",2006,"The History Boys","notalk","FAIL","Comedy, Drama",6.8,74,"UK","R",4276446,"Comedy","UK"
"737",2006,"The Holiday","ok","PASS","Comedy, Romance",6.9,52,"USA","PG-13",98242689,"Comedy","USA"
"738",2006,"The Host","ok","PASS","Action, Horror, Sci-Fi",7,85,"South Korea","R",57789817,"Action","South"
"739",2006,"The Illusionist","nowomen","FAIL","Drama, Mystery, Romance",7.6,68,"USA, Czech Republic","PG-13",19070640,"Drama","USA"
"740",2006,"The Prestige","notalk","FAIL","Drama, Mystery, Thriller",8.5,66,"USA, UK","PG-13",46231854,"Drama","USA"
"741",2006,"The Pursuit of Happyness","nowomen","FAIL","Biography, Drama",7.9,64,"USA","PG-13",63568799,"Biography","USA"
"742",2006,"The Wind That Shakes the Barley","notalk","FAIL","Drama, History, War",7.6,82,"Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland","Not Rated",9593110,"Drama","Ireland"
"743",2006,"Ultraviolet","notalk","FAIL","Action, Sci-Fi",4.4,18,"USA","PG-13",34673890,"Action","USA"
"744",2006,"Volver","ok","PASS","Comedy, Crime, Drama",7.6,84,"Spain","R",10864486,"Comedy","Spain"
"745",2006,"We Are Marshall","notalk","FAIL","Drama, Sport",7.1,53,"USA","PG",75126763,"Drama","USA"
"746",2006,"When a Stranger Calls","ok","PASS","Horror, Thriller",4.9,27,"USA","PG-13",17336945,"Horror","USA"
"747",2006,"Wristcutters: A Love Story","notalk","FAIL","Comedy, Drama, Fantasy",7.4,62,"USA, UK","R",1155796,"Comedy","USA"
"748",2006,"X-Men: The Last Stand","ok","PASS","Action, Adventure, Sci-Fi",6.8,58,"Canada, USA, UK","PG-13",242717233,"Action","Canada"
"749",2006,"You, Me and Dupree","notalk","FAIL","Comedy, Romance",5.6,46,"USA","PG-13",62413003,"Comedy","USA"
"750",2006,"Zoom","ok","PASS","Action, Adventure, Family",4.1,26,"USA","PG",40452872,"Action","USA"
"751",2006,"Zwartboek","ok","PASS",NA,NA,NA,NA,NA,25427520,NA,NA
"752",2005,"AEon Flux","ok","PASS",NA,NA,NA,NA,NA,65616822,NA,NA
"753",2005,"Assault on Precinct 13","ok","PASS","Action, Drama, Crime",6.3,54,"USA, France","R",35790994,"Action","USA"
"754",2005,"Batman Begins","notalk","FAIL","Action, Adventure, Crime",8.3,70,"USA, UK","PG-13",178954969,"Action","USA"
"755",2005,"Beauty Shop","ok","PASS","Comedy",5.4,53,"USA","PG-13",29825828,"Comedy","USA"
"756",2005,"Bewitched","ok","PASS","Comedy, Fantasy, Romance",4.8,34,"USA","PG-13",95442650,"Comedy","USA"
"757",2005,"Boogeyman","men","FAIL","Drama, Horror, Mystery",4.1,32,"USA, New Zealand, Germany","PG-13",23860663,"Drama","USA"
"758",2005,"Boynton Beach Club","ok","PASS","Comedy, Romance",6.5,61,"USA","R",3459796,"Comedy","USA"
"759",2005,"Brick","notalk","FAIL","Drama, Mystery",7.5,72,"USA","R",536865,"Drama","USA"
"760",2005,"Brokeback Mountain","notalk","FAIL","Drama, Romance",7.7,87,"USA, Canada","R",16583160,"Drama","USA"
"761",2005,"Charlie and the Chocolate Factory","ok","PASS","Adventure, Comedy, Family",6.8,72,"USA, UK","PG",178954969,"Adventure","USA"
"762",2005,"Chinjeolhan geumjassi","ok","PASS",NA,NA,NA,NA,NA,5368649,NA,NA
"763",2005,"Cinderella Man","men","FAIL","Biography, Drama, History",8,69,"USA","PG-13",104986915,"Biography","USA"
"764",2005,"Coach Carter","ok","PASS","Drama, Sport",7.2,57,"USA, Germany","PG-13",53686491,"Drama","USA"
"765",2005,"Constantine","notalk","FAIL","Fantasy, Horror",6.9,50,"USA, Germany","R",89477485,"Fantasy","USA"
"766",2005,"Conversations with Other Women","nowomen","FAIL","Comedy, Drama, Romance",7.1,62,"UK, USA","R",536865,"Comedy","UK"
"767",2005,"Cursed","ok","PASS","Comedy, Horror, Thriller",4.9,31,"USA, Germany","PG-13",41756160,"Comedy","USA"
"768",2005,"Danny the dog","notalk","FAIL",NA,NA,NA,NA,NA,51300425,NA,NA
"769",2005,"Dark Water","ok","PASS","Drama, Horror, Thriller",5.5,52,"USA","PG-13",71581988,"Drama","USA"
"770",2005,"Dear Wendy","notalk","FAIL",NA,NA,NA,NA,NA,9544265,NA,NA
"771",2005,"Domino","ok","PASS","Action, Biography, Crime",6,36,"France, USA, UK","R",59651656,"Action","France"
"772",2005,"Doom","notalk","FAIL","Action, Adventure, Horror",5.2,34,"UK, Czech Republic, Germany, USA","R",83512319,"Action","UK"
"773",2005,"Fantastic Four","notalk","FAIL","Action, Adventure, Fantasy",5.7,40,"USA, Germany","PG-13",104390399,"Action","USA"
"774",2005,"Flightplan","ok","PASS","Action, Drama, Mystery",6.2,53,"USA","PG-13",65616822,"Action","USA"
"775",2005,"Fun with Dick and Jane","ok","PASS","Comedy, Crime",6.1,47,"USA","PG-13",167024638,"Comedy","USA"
"776",2005,"Good Night, and Good Luck.","notalk","FAIL","Drama, History",7.6,80,"USA, France, UK, Japan","PG",8351232,"Drama","USA"
"777",2005,"Hard Candy","ok","PASS","Drama, Thriller",7.2,58,"USA","R",1133381,"Drama","USA"
"778",2005,"Harry Potter and the Goblet of Fire","notalk","FAIL","Adventure, Family, Fantasy",7.6,81,"UK, USA","PG-13",178954969,"Adventure","UK"
"779",2005,"Herbie Fully Loaded","ok","PASS","Adventure, Comedy, Family",4.7,47,"USA","G",59651656,"Adventure","USA"
"780",2005,"Hide and Seek","ok","PASS","Horror, Mystery, Thriller",5.9,35,"USA, Germany","R",29825828,"Horror","USA"
"781",2005,"Hitch","men","FAIL","Comedy, Romance",6.7,58,"USA","PG-13",65616822,"Comedy","USA"
"782",2005,"Hoodwinked!","ok","PASS","Animation, Comedy, Family",6.6,45,"USA","PG",20878080,"Animation","USA"
"783",2005,"Hostel","notalk","FAIL","Horror",5.8,55,"USA","R",5726559,"Horror","USA"
"784",2005,"Ice Princess","ok","PASS","Comedy, Drama, Family",6,55,"USA, Canada","G",29825828,"Comedy","USA"
"785",2005,"Jarhead","nowomen","FAIL","Biography, Drama, War",7.1,58,"Germany, USA","R",85898385,"Biography","Germany"
"786",2005,"Junebug","ok","PASS","Comedy, Drama",7.1,80,"USA","R",1193033,"Comedy","USA"
"787",2005,"Just Like Heaven","ok","PASS","Comedy, Fantasy, Romance",6.8,47,"USA","PG-13",69195921,"Comedy","USA"
"788",2005,"King Kong","nowomen","FAIL","Action, Adventure, Drama",7.3,81,"New Zealand, USA, Germany","PG-13",246957858,"Action","New"
"789",2005,"Kingdom of Heaven","nowomen","FAIL","Action, Adventure, Drama",7.2,63,"USA, UK, Spain, Germany, Morocco","R",131233644,"Action","USA"
"790",2005,"Kiss Kiss Bang Bang","notalk","FAIL","Action, Comedy, Crime",7.7,72,"USA","R",17895497,"Action","USA"
"791",2005,"Lord of War","men","FAIL","Crime, Drama, Thriller",7.6,62,"France, USA, Germany","R",50107391,"Crime","France"
"792",2005,"Madagascar","nowomen","FAIL","Animation, Adventure, Comedy",6.9,57,"USA","PG",89477485,"Animation","USA"
"793",2005,"Man of the House","ok","PASS","Action, Comedy",5.4,35,"USA","PG-13",59651656,"Action","USA"
"794",2005,"Match Point","ok","PASS","Drama, Romance",7.7,72,"UK, Russia, Ireland, Luxembourg, USA","R",17895497,"Drama","UK"
"795",2005,"Me and You and Everyone We Know","ok","PASS","Comedy, Drama",7.4,76,"USA, UK","R",2386066,"Comedy","USA"
"796",2005,"Memoirs of a Geisha","ok","PASS","Drama, Romance",7.3,54,"USA","PG-13",101407816,"Drama","USA"
"797",2005,"MirrorMask","ok","PASS","Adventure, Drama, Family",7,55,"UK, USA","PG",4772133,"Adventure","UK"
"798",2005,"Miss Congeniality 2: Armed &amp; Fabulous","ok","PASS",NA,NA,NA,NA,NA,71581988,NA,NA
"799",2005,"Mr. &amp; Mrs. Smith","men","FAIL",NA,NA,NA,NA,NA,131233644,NA,NA
"800",2005,"Munich","notalk","FAIL","Drama, History, Thriller",7.7,74,"USA, Canada, France","R",89477485,"Drama","USA"
"801",2005,"North Country","ok","PASS","Drama",7.2,68,"USA","R",35790994,"Drama","USA"
"802",2005,"Oliver Twist","notalk","FAIL","Crime, Drama",6.9,65,"UK, Czech Republic, France, Italy","PG-13",77547153,"Crime","UK"
"803",2005,"Pride and Prejudice","ok","PASS",NA,NA,NA,NA,NA,33404928,NA,NA
"804",2005,"Proof","ok","PASS","Drama, Mystery",6.8,64,"USA","PG-13",23860663,"Drama","USA"
"805",2005,"Red Eye","ok","PASS","Action, Thriller",6.5,71,"USA","PG-13",31018861,"Action","USA"
"806",2005,"Rent","ok","PASS","Drama, Musical, Romance",7.1,53,"USA","PG-13",47721325,"Drama","USA"
"807",2005,"Robots","notalk","FAIL","Animation, Adventure, Comedy",6.3,64,"USA","PG",95442650,"Animation","USA"
"808",2005,"Serenity","ok","PASS","Action, Adventure, Sci-Fi",8,74,"USA","PG-13",46528292,"Action","USA"
"809",2005,"Shopgirl","men","FAIL","Drama, Romance",6.5,62,"USA","R",8947748,"Drama","USA"
"810",2005,"Sin City","ok","PASS","Crime, Thriller",8.2,74,"USA","R",47721325,"Crime","USA"
"811",2005,"Sisters in Law","ok","PASS","Documentary",7.2,71,"Cameroon, UK","Not Rated",357910,"Documentary","Cameroon"
"812",2005,"Sky High","ok","PASS","Adventure, Comedy, Family",6.2,62,"USA","PG",71581988,"Adventure","USA"
"813",2005,"Son of the Mask","notalk","FAIL","Adventure, Comedy, Family",2.1,20,"USA, Germany","PG",119303313,"Adventure","USA"
"814",2005,"Star Wars: Episode III - Revenge of the Sith","notalk","FAIL","Action, Adventure, Fantasy",7.7,68,"USA","PG-13",137198810,"Action","USA"
"815",2005,"Stealth","notalk","FAIL","Action, Adventure, Sci-Fi",5,35,"USA","PG-13",164638572,"Action","USA"
"816",2005,"Strangers with Candy","ok","PASS","Comedy",6,57,"USA","R",2386066,"Comedy","USA"
"817",2005,"Thank You for Smoking","notalk","FAIL","Comedy, Drama",7.7,71,"USA","R",8947748,"Comedy","USA"
"818",2005,"The 40 Year Old Virgin","men","FAIL",NA,NA,NA,NA,NA,31018861,NA,NA
"819",2005,"The Adventures of Sharkboy and Lavagirl 3-D","notalk","FAIL","Action, Adventure, Family",3.4,38,"USA","PG",59651656,"Action","USA"
"820",2005,"The Amityville Horror","ok","PASS","Drama, Horror, Mystery",5.9,33,"USA","R",22071113,"Drama","USA"
"821",2005,"The Ballad of Jack and Rose","ok","PASS","Drama",6.8,59,"USA","R",1789550,"Drama","USA"
"822",2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","ok","PASS","Adventure, Family, Fantasy",6.9,75,"USA, UK","PG",214745963,"Adventure","USA"
"823",2005,"The Constant Gardener","ok","PASS","Drama, Mystery, Thriller",7.5,82,"UK, Germany, USA, China","R",30422345,"Drama","UK"
"824",2005,"The Descent","ok","PASS","Adventure, Horror",7.3,71,"UK","R",8351232,"Adventure","UK"
"825",2005,"The Devil&#39;s Rejects","ok","PASS",NA,NA,NA,NA,NA,8351232,NA,NA
"826",2005,"The Exorcism of Emily Rose","ok","PASS","Crime, Drama, Horror",6.7,46,"USA","PG-13",21474596,"Crime","USA"
